"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact/Talk Group","Contact/Talk Group Call Type","Contact/Talk Group TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","RX Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Digital Duplex","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Idle TX","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana APRS Mute","Send Talker Alias DMR/NX","AnaAprsTxPath","ARC4","ex_emg_kind","Rpga_Mdc","DisturEn","DisturFreq","dmr_crc_ignore","compand","tx_talkalaes","dup_call","tx_int","BtRxState","idle_tx","nxdn_wn","NxdnRpga","nxdnSqCon","NxdnTxBusy","NxDnPttId","EnRan","DeRan","NxdnEncry","NxdnGroupId","NxdnIdNum","NxdnStateNum","txcc"
"1","Ch60","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch61","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch62","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch63","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch64","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch65","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch66","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch67","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch68","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch69","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch70","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch71","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch72","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch73","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch74","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch75","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch76","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch77","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch78","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch79","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch80","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch81","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch82","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch83","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch84","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch85","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch86","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch87","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch88","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch89","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch90","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch91","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch92","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch93","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch94","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch95","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch96","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch97","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch98","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch99","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch100","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch101","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch102","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch103","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch104","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch105","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch106","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch107","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch108","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch109","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch110","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch111","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch112","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch113","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch114","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch115","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch116","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch117","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch118","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch119","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch120","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1","Ch121","438.80000","434.00000","D-Digital","Low","12.5K","Off","Off","TG Alpha","Group Call","2355","TEST01","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","0","Off","Off","Off","Off","Off","Off","1","0","On","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
